place_id,name,address,latitude,longitude,rating,review_count,primary_type,types,website,google_maps_url,search_query,price_numeric_imputed,price_tier_imputed,price_tier_numeric
ChIJd99HyMN3hlQRBfE5NTX7KT0,Indian Bombay Bistro - Burnaby's Best Indian Food,"7558 6th St, Burnaby, BC V3N 3M3",49.2231648,-122.9326067,4.2,1716.0,indian_restaurant,"indian_restaurant, catering_service, food_delivery, vegan_restaurant, vegetarian_restaurant, bar, restaurant, food, point_of_interest, service, establishment",https://www.indianbombaybistro.com/,https://maps.google.com/?cid=4407329916303569157&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Indian restaurants in Burnaby BC,2.0,$$,2
ChIJk00Zh39xhlQRjRnoDJVznSQ,Bellaggio Cafe,"773 Hornby St, Vancouver, BC V6Z 1S4",49.282985,-123.1215366,4.2,1697.0,italian_restaurant,"italian_restaurant, breakfast_restaurant, pizza_restaurant, restaurant, food, point_of_interest, establishment",http://bellaggio.cafe/,https://maps.google.com/?cid=2638392040712837517&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJr_sx1X9xhlQRp4tzpU6COLo,Cavo Bar+Kitchen,"911 Granville St, Vancouver, BC V6Z 1A6",49.280241,-123.1218722,4.2,1561.0,bar_and_grill,"bar_and_grill, bar, restaurant, food, point_of_interest, establishment",http://cavobar.ca/,https://maps.google.com/?cid=13418618364045265831&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Caribbean restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJBxvEovF3hlQRJjHY6VJAx9Y,The Viet Noodle Guy,"1902 Rosser Ave, Burnaby, BC V5C 0E3",49.2672119,-123.0057306,4.2,1548.0,vietnamese_restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",http://www.thevietnoodleguy.ca/,https://maps.google.com/?cid=15476409369336754470&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Burnaby BC,2.0,$$,2
ChIJqYIGTy9yhlQRuS6kHx4pVKM,Hook Restaurant,"1210 Denman St, Vancouver, BC V6G 2N2",49.2868665,-123.14193749999998,4.2,1415.0,seafood_restaurant,"seafood_restaurant, oyster_bar_restaurant, cocktail_bar, bar, restaurant, food, point_of_interest, establishment",http://www.hookrestaurant.ca/,https://maps.google.com/?cid=11769076935582559929&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Seafood restaurants in Downtown Vancouver BC,3.0,$$$,3
ChIJNYron0hxhlQR4_hIEOCq-L8,Harambe Ethiopian Restaurant,"2149 Commercial Dr, Vancouver, BC V5N 4B3",49.2655556,-123.07,4.2,1369.0,ethiopian_restaurant,"ethiopian_restaurant, bar_and_grill, bar, cafe, restaurant, food, point_of_interest, establishment",https://haramberestaurant.zomi.menu/,https://maps.google.com/?cid=13832994134791092451&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Ethiopian restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJA4UmUSFxhlQR7HaNyRWpQy0,Kosoo Korean Chicken & BBQ - Robson Location,"1128 Robson St, Vancouver, BC V6E 1B2",49.2850053,-123.12587209999998,4.2,1359.0,korean_restaurant,"korean_restaurant, korean_barbecue_restaurant, chicken_restaurant, restaurant, food, point_of_interest, establishment",http://kosoo.ca/,https://maps.google.com/?cid=3261636466187269868&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Korean restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJQboZZXBxhlQRhpqHCR2PcF8,Jade Dynasty Restaurant,"137 E Pender St, Vancouver, BC V6A 1T6",49.280523,-123.100982,4.2,1349.0,dim_sum_restaurant,"dim_sum_restaurant, cantonese_restaurant, chinese_restaurant, restaurant, food, point_of_interest, establishment",https://jadedynasty.ca/,https://maps.google.com/?cid=6877153985871452806&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJWYhA0lN3hlQRMpLJP73mOX4,Neptune Palace Seafood Restaurant (Brentwood Mall),"4525 Lougheed Hwy. #2307, Burnaby, BC V5C 0K6",49.26684480000001,-123.0015458,4.2,1338.0,chinese_restaurant,"chinese_restaurant, dim_sum_restaurant, cantonese_restaurant, seafood_restaurant, restaurant, food, point_of_interest, establishment",https://www.neptunepalacerestaurant.ca/,https://maps.google.com/?cid=9095554622944809522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Seafood restaurants in Burnaby BC,2.0,$$,2
ChIJ6YbxflxzhlQRFMibzsZ_vsI,Alimentaria Mexicana,"1596 Johnston St, Vancouver, BC V6H 3R9",49.27171690000001,-123.13497699999998,4.2,1326.0,mexican_restaurant,"mexican_restaurant, coffee_shop, cafe, food_store, store, restaurant, food, point_of_interest, establishment",https://www.alimentariamexicana.com/,https://maps.google.com/?cid=14032793980779612180&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mexican restaurants in Yaletown BC,1.0,$,1
ChIJD6OOP9ZzhlQRtZ51tB6locg,WestOak,"1035 Mainland St, Vancouver, BC V6B 5P9",49.2764678,-123.119667,4.2,1319.0,restaurant,"steak_house, bar_and_grill, wine_bar, brunch_restaurant, cocktail_bar, lounge_bar, night_club, bar, american_restaurant, restaurant, food, point_of_interest, establishment",https://westoakrestaurant.com/,https://maps.google.com/?cid=14457017830131211957&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Seafood restaurants in Yaletown BC,2.0,$$,2
ChIJXRHf49jhhVQRo6PKJ8mSWJ0,Catch Kitchen + Bar,"3866 Bayview St #200, Richmond, BC V7E 3B6",49.1239302,-123.1835126,4.2,1308.0,restaurant,"restaurant, seafood_restaurant, food, point_of_interest, establishment",http://www.catchkitchen.com/,https://maps.google.com/?cid=11337973454558897059&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Seafood restaurants in Richmond BC,2.0,$$,2
ChIJp91-Mid1hlQRcDjlgosCUc8,The Captain's Boil,"Union Square Shopping Centre 1226, 8338 Capstan Wy, Richmond, BC V6X 4B5",49.187253,-123.13151499999998,4.2,1211.0,seafood_restaurant,"seafood_restaurant, cajun_restaurant, asian_fusion_restaurant, asian_restaurant, fusion_restaurant, american_restaurant, restaurant, food, point_of_interest, establishment",http://www.thecaptainsboil.com/,https://maps.google.com/?cid=14938724237184415856&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Seafood restaurants in Richmond BC,2.0,$$,2
ChIJJ03fdFILhlQR1drUCfwIvOo,Jing Tan Grill House,"5960 Minoru Blvd #140, Richmond, BC V6X 3J3",49.1710429,-123.1398263,4.2,1210.0,restaurant,"restaurant, barbecue_restaurant, chinese_restaurant, food, point_of_interest, establishment",https://jingtangrillhouse.ca/,https://maps.google.com/?cid=16914404179086465749&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Korean restaurants in Richmond BC,2.0,$$,2
ChIJ60gnQT9xhlQR4sDTSLpiHwM,Memphis Blues Barbeque House,"1342 Commercial Dr, Vancouver, BC V5L 3X6",49.2724626,-123.0693828,4.2,1186.0,restaurant,"restaurant, catering_service, food_delivery, meal_takeaway, bar, food, point_of_interest, service, establishment",https://www.memphisbluesbbq.com/,https://maps.google.com/?cid=225007058617090274&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Seafood restaurants in Commercial Drive BC,2.0,$$,2
ChIJoVHE3YtxhlQR9VEBiZ6qXog,Jingle Bao & Yum Yum Wok,"774 Denman St, Vancouver, BC V6G 2L5",49.2916066,-123.13491549999998,4.2,1181.0,chinese_restaurant,"dumpling_restaurant, noodle_shop, dim_sum_restaurant, cantonese_restaurant, meal_takeaway, chinese_restaurant, restaurant, food, point_of_interest, establishment",https://www.zomi.menu/shop/jinglebaoyumyumwok,https://maps.google.com/?cid=9826479034849120757&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJqRKTRFh1hlQRAiUi7yJxx0I,Yin Ji Chang Fen 銀記腸粉,"8500 Alexandra Rd #170, Richmond, BC V6X 3L4",49.1777336,-123.1293559,4.2,1144.0,chinese_restaurant,"chinese_restaurant, restaurant, food, point_of_interest, establishment",https://www.zomi.menu/shop/yinji,https://maps.google.com/?cid=4811939121723483394&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Richmond BC,1.0,$,1
ChIJkz2yLnhxhlQRP2X5ZpybBe0,Black Frog Eatery,"108 Cambie St., Vancouver, BC V6B 2M8",49.2846538,-123.1084894,4.2,1114.0,restaurant,"restaurant, food, point_of_interest, establishment",http://theblackfrog.ca/,https://maps.google.com/?cid=17079228257917297983&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Caribbean restaurants in Gastown BC,2.0,$$,2
ChIJR1CnJoZxhlQRNymTWWusZmo,Social,"1812 Commercial Dr, Vancouver, BC V5N 4A5",49.2684973,-123.0694539,4.2,1114.0,restaurant,"restaurant, food, point_of_interest, establishment",https://www.socialyvr.com/,https://maps.google.com/?cid=7667004992709142839&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Seafood restaurants in Commercial Drive BC,2.0,$$,2
ChIJwXdWeqtzhlQRvhCBn2ZX5kM,Banana Leaf in Kitsilano,"3005 W Broadway, Vancouver, BC V6K 2G9",49.2643597,-123.1723017,4.2,1106.0,malaysian_restaurant,"malaysian_restaurant, restaurant, food, point_of_interest, establishment",https://www.bananaleaf-vancouver.com/kitsilano,https://maps.google.com/?cid=4892694143458939070&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Thai restaurants in Kitsilano BC,2.0,$$,2
ChIJP0wBP3hxhlQR5bMiXWGm6Zs,Guu with Otokomae,"375 Water St #105, Vancouver, BC V6B 5C6",49.2847191,-123.1103984,4.2,1091.0,japanese_izakaya_restaurant,"japanese_izakaya_restaurant, japanese_restaurant, restaurant, food, point_of_interest, establishment",https://guu-izakaya.com/Otokomae_QR,https://maps.google.com/?cid=11234693682557006821&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in Gastown BC,2.0,$$,2
ChIJqwLz37RzhlQRQPnZme2d7lk,Chewies Oyster Bar Kitsilano,"2201 W 1st Ave, Vancouver, BC V6K 1E9",49.2709882,-123.1552417,4.2,1091.0,oyster_bar_restaurant,"oyster_bar_restaurant, restaurant, food, point_of_interest, establishment",http://www.chewies.ca/,https://maps.google.com/?cid=6480290557646731584&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Seafood restaurants in Kitsilano BC,2.0,$$,2
ChIJv11SRNjhhVQRKg5FJy_f8lI,Steveston Seafood House,"3951 Moncton St, Richmond, BC V7E 3A7",49.1253228,-123.1816718,4.2,1059.0,seafood_restaurant,"seafood_restaurant, restaurant, food, point_of_interest, establishment",http://stevestonseafoodhouse.com/,https://maps.google.com/?cid=5977085049089363498&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Seafood restaurants in Richmond BC,2.0,$$,2
ChIJVxyU2XUKhlQRAotNKiWIO_I,Little Mexico Cantina,"3131 Chatham St #150, Richmond, BC V7E 2Y4",49.126679,-123.1905204,4.2,1047.0,mexican_restaurant,"mexican_restaurant, taco_restaurant, restaurant, food, point_of_interest, establishment",https://www.littlemexicocantina.ca/,https://maps.google.com/?cid=17454694474009381634&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mexican restaurants in Richmond BC,2.0,$$,2
ChIJlYyr1tNxhlQR936aX9y69eI,Tequila Cantina,"1933 Lonsdale Ave, North Vancouver, BC V7M 2K2",49.3268673,-123.0724701,4.2,1035.0,mexican_restaurant,"mexican_restaurant, restaurant, food, point_of_interest, establishment",https://tequilacantinalonsdale.com/,https://maps.google.com/?cid=16354183077525356279&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mexican restaurants in North Vancouver BC,2.0,$$,2
ChIJJQDfUCtyhlQR0K2uk6kbROM,Thai Basil Restaurant,"1215 Thurlow St, Vancouver, BC V6E 1X4",49.28029730000001,-123.1315906,4.2,935.0,thai_restaurant,"thai_restaurant, restaurant, food, point_of_interest, establishment",https://order.toasttab.com/online/locations/a39d704d-ed6f-49f6-b34f-b140a68a92c6/default,https://maps.google.com/?cid=16376244560167087568&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Thai restaurants in Downtown Vancouver BC,1.0,$,1
ChIJLcXJjDhwhlQRhbGuaoPhEL8,Jordan Sushi,"155 15th St E, North Vancouver, BC V7L 0G9",49.3218724,-123.06974299999996,4.2,907.0,sushi_restaurant,"sushi_restaurant, japanese_restaurant, restaurant, food, point_of_interest, establishment",https://jordansushi.ca/,https://maps.google.com/?cid=13767752015418405253&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in North Vancouver BC,2.0,$$,2
ChIJOfzBglJ3hlQRuLR8bZ-b-6o,Sushi Giwa,"5625 Hastings St, Burnaby, BC V5B 1R5",49.280675,-122.9817333,4.2,877.0,japanese_restaurant,"japanese_restaurant, sushi_restaurant, restaurant, food, point_of_interest, establishment",http://www.sushi-giwa.ca/,https://maps.google.com/?cid=12320612314641118392&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in Burnaby BC,2.0,$$,2
ChIJuzhNTjhwhlQRggndt6RohNw,Mumbai Masala Restaurant,"333 Brooksbank Ave #770, North Vancouver, BC V7J 3S8",49.310084,-123.0416854,4.2,815.0,indian_restaurant,"indian_restaurant, vegan_restaurant, vegetarian_restaurant, restaurant, food, point_of_interest, establishment",https://www.mumbaimasalarestaurant.com/,https://maps.google.com/?cid=15889940441938594178&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Indian restaurants in North Vancouver BC,2.0,$$,2
ChIJccM1i0xwhlQRX0WDYR8U92k,Buddha-Full,"106 W 1st St #101, North Vancouver, BC V7M 1A9",49.3122139,-123.079,4.2,731.0,vegan_restaurant,"vegan_restaurant, catering_service, food_delivery, fast_food_restaurant, vegetarian_restaurant, grocery_store, cafe, food_store, store, restaurant, food, point_of_interest, service, establishment",http://www.buddha-full.ca/,https://maps.google.com/?cid=7635593818242499935&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vegetarian restaurants in North Vancouver BC,2.0,$$,2
ChIJf6h9UT9xhlQRU7Ai3Ajc3Dc,Tandoori Palace,"1439 Commercial Dr, Vancouver, BC V5L 3X8",49.271668,-123.06975,4.2,716.0,indian_restaurant,"indian_restaurant, restaurant, food, point_of_interest, establishment",https://www.tandooripalacevancouver.com/,https://maps.google.com/?cid=4025334097573490771&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Indian restaurants in Commercial Drive BC,1.0,$,1
ChIJdb4krnN3hlQRmHMAdON0s4Q,Marble House Eatery,"4500 Kingsway #2228, Burnaby, BC V5H 2A9",49.2297389,-123.0049373,4.2,715.0,restaurant,"restaurant, hot_pot_restaurant, dim_sum_restaurant, cantonese_restaurant, meal_takeaway, chinese_restaurant, food, point_of_interest, establishment",http://marblehouse.ca/contact/,https://maps.google.com/?cid=9562114954090279832&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Burnaby BC,2.0,$$,2
ChIJyaFQ4hZxhlQRGovIuZPvCd4,Silk Lounge - Afghani Restaurant,"132 Powell St, Vancouver, BC V6A 1G1",49.2830788,-123.10105310000002,4.2,693.0,afghani_restaurant,"afghani_restaurant, middle_eastern_restaurant, persian_restaurant, bar_and_grill, indian_restaurant, bar, restaurant, food, point_of_interest, establishment",http://www.silk-lounge.ca/,https://maps.google.com/?cid=15999582568966556442&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Indian restaurants in Gastown BC,2.0,$$,2
ChIJU6qp1VRxhlQRswO4F6VROaI,Hai Phong Vietnamese Restaurant,"1242 Kingsway, Vancouver, BC V5V 1W6",49.2511628,-123.07904519999998,4.2,680.0,vietnamese_restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",http://haiphongrestaurant.com/,https://maps.google.com/?cid=11689464077326222259&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Commercial Drive BC,1.0,$,1
ChIJecbdLCRzhlQR5zNwpp7WPVs,Papi's Seafood and Oyster Bar,"1193 Denman St, Vancouver, BC V6G 2N1",49.2878329,-123.1413334,4.2,679.0,restaurant,"restaurant, bar, food, point_of_interest, establishment",http://www.papisoysterbar.com/,https://maps.google.com/?cid=6574647007916340199&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Seafood restaurants in Mount Pleasant BC,2.0,$$,2
ChIJl7IkDmZ4hlQRNIMuzo6qAmc,Gobong88 (Hangang Korean restaurant),"9928 Lougheed Hwy., Burnaby, BC V3J 1N3",49.24584,-122.8938885,4.2,648.0,korean_restaurant,"korean_restaurant, restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=7422682666181231412&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Korean restaurants in Burnaby BC,2.0,$$,2
ChIJgxRuFx1zhlQRxKF57z3vSBI,Little Bird Dim Sum + Craft Beer,"2958 W 4th Ave, Vancouver, BC V6K 1R4",49.2683086,-123.1715733,4.2,640.0,dim_sum_restaurant,"dim_sum_restaurant, cantonese_restaurant, chinese_restaurant, restaurant, food, point_of_interest, establishment",https://littlebirddimsum.com/,https://maps.google.com/?cid=1317565940295639492&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Kitsilano BC,2.0,$$,2
ChIJXfIwhUdwhlQRiTbDxNl7Z6E,Echo Cafe & Brunch,"116 E 14th St, North Vancouver, BC V7M 2H8",49.3212052,-123.0716537,4.2,621.0,coffee_shop,"coffee_shop, pub, brunch_restaurant, breakfast_restaurant, cafe, bakery, food_store, bar, store, restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=11630400737946842761&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vegetarian restaurants in North Vancouver BC,1.0,$,1
ChIJozcsADtzhlQRyZU-sYUvk6w,Parker Rooftop,"1379 Howe St 9th floor, Vancouver, BC V6Z 1R7",49.276164,-123.1301857,4.2,612.0,restaurant,"restaurant, wine_bar, sports_bar, cocktail_bar, bar, food, point_of_interest, establishment",https://parkerrooftop.com/,https://maps.google.com/?cid=12435335247350896073&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Caribbean restaurants in Kitsilano BC,2.0,$$,2
ChIJf_YEWNtzhlQREeK0XQKGq6o,Szechuan Chili,"804 W 6th Ave, Vancouver, BC V5Z 1C2",49.265604,-123.1219755,4.2,597.0,chinese_restaurant,"chinese_restaurant, restaurant, food, point_of_interest, establishment",https://szechuanchili.com/?utm_source=google&utm_medium=maps&utm_campaign=website,https://maps.google.com/?cid=12298070552185463313&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Mount Pleasant BC,2.0,$$,2
ChIJM3OO5mdzhlQRwLhy5GSk-DU,Yaletown Chinese Restaurant,"1233 Hamilton St, Vancouver, BC V6B 6K3",49.2746929,-123.123435,4.2,589.0,chinese_restaurant,"chinese_restaurant, restaurant, food, point_of_interest, establishment",https://app.heyeats.shop/store/yaletown-chinese-restaurant,https://maps.google.com/?cid=3889039031470831808&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJEXuDOG1xhlQRW5nLfmvymJM,Commercial Sushi,"2575 Commercial Dr, Vancouver, BC V5N 4C1",49.2616225,-123.0700671,4.2,584.0,japanese_restaurant,"japanese_restaurant, sushi_restaurant, restaurant, food, point_of_interest, establishment",https://www.commercialsushi.ca/,https://maps.google.com/?cid=10635517063538121051&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in Commercial Drive BC,1.0,$,1
ChIJ11Fv2qpzhlQRmImvfi_fK0A,Thai Basil Restaurant,"3271 W Broadway, Vancouver, BC V6K 2H5",49.264354700000005,-123.1772658,4.2,583.0,thai_restaurant,"thai_restaurant, restaurant, food, point_of_interest, establishment",https://order.toasttab.com/online/locations/a39d704d-ed6f-49f6-b34f-b140a68a92c6/default,https://maps.google.com/?cid=4624034837507836312&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Thai restaurants in Kitsilano BC,1.0,$,1
ChIJq0XJF4FxhlQRPjqQWB0lHWM,Mott 32 Vancouver,"1161 W Georgia St, Vancouver, BC V6E 0C6",49.2868595,-123.1245356,4.2,582.0,chinese_restaurant,"chinese_restaurant, fine_dining_restaurant, dim_sum_restaurant, cantonese_restaurant, cocktail_bar, bar, restaurant, food, point_of_interest, establishment",https://www.mott32.com/vancouver/,https://maps.google.com/?cid=7141905392049601086&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Downtown Vancouver BC,4.0,$$$$,4
ChIJS8M2rT9xhlQR8CnI5SU3p40,Sweet Cherubim,"1105 Commercial Dr, Vancouver, BC V5L 3X3",49.2747222,-123.0697167,4.2,572.0,vegan_restaurant,"vegan_restaurant, chocolate_shop, health_food_store, vegetarian_restaurant, candy_store, dessert_shop, confectionery, food_store, store, health, restaurant, food, point_of_interest, establishment",http://www.sweetcherubim.com/,https://maps.google.com/?cid=10207187716366936560&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vegetarian restaurants in Commercial Drive BC,2.0,$$,2
ChIJ9baEuYtvhlQRzXr6_Z-vYw0,Bufala Edgemont,"3280 Edgemont Blvd, North Vancouver, BC V7R 0A5",49.3391382,-123.1038338,4.2,561.0,italian_restaurant,"italian_restaurant, restaurant, food, point_of_interest, establishment",http://www.bufala.ca/edgemont,https://maps.google.com/?cid=964807846883130061&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in North Vancouver BC,2.0,$$,2
ChIJzcluPeThhVQRw8E7ZKf9WAk,Lavash Seaside Grill,"3800 Bayview St #108, Richmond, BC V7E 6K7",49.1238809,-123.18448669999998,4.2,558.0,restaurant,"restaurant, food, point_of_interest, establishment",https://www.lavashseasidegrill.com/,https://maps.google.com/?cid=673567039674892739&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in Richmond BC,2.0,$$,2
ChIJPfdnlDp1hlQRuCgTje8rdes,Tsukiji Japanese Restaurant | Richmond,"4751 Garden City Rd, Richmond, BC V6X 3M7",49.1778573,-123.1255102,4.2,555.0,japanese_restaurant,"japanese_restaurant, sushi_restaurant, restaurant, food, point_of_interest, establishment",https://tsukiji.ca/,https://maps.google.com/?cid=16966515479052232888&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in Richmond BC,3.0,$$$,3
ChIJ247aH5BwhlQR3skVSslakjg,Buddha-Full • Northwoods,"2120 Dollarton Hwy #102, North Vancouver, BC V7H 0B5",49.3056861,-123.0178194,4.2,529.0,vegan_restaurant,"vegan_restaurant, vegetarian_restaurant, cafe, restaurant, food, point_of_interest, establishment",https://www.buddha-full.ca/,https://maps.google.com/?cid=4076420433301588446&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vegetarian restaurants in North Vancouver BC,2.0,$$,2
ChIJN8MuEohxhlQRnPb0SnLjn4U,Flower & Horse in Spring,"1741 Robson St, Vancouver, BC V6G 1E1",49.2910538,-123.1344659,4.2,494.0,chinese_restaurant,"chinese_restaurant, restaurant, food, point_of_interest, establishment",https://flowerhorseinspring.zomi.menu/,https://maps.google.com/?cid=9628664608364754588&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJjRQMuMh1hlQRNsqMD5hJN5k,Baoguette Vietnamese Bistro,"4800 Number 3 Rd #105, Richmond, BC V6X 3C2",49.1791367,-123.13616959999996,4.2,490.0,vietnamese_restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",https://baoguettebistro.com/,https://maps.google.com/?cid=11040373928966801974&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Richmond BC,1.0,$,1
