place_id,name,address,latitude,longitude,rating,review_count,price_level,primary_type,types,website,google_maps_url,search_query
ChIJxXnNT2x1hlQRBtpAv6dZUQs,The Fish Man,"8391 Alexandra Rd #1170, Richmond, BC V6X 3W5",49.17848430000001,-123.13030850000001,4.0,1629.0,,seafood_restaurant,"seafood_restaurant, restaurant, food, point_of_interest, establishment",https://www.fishmanrestaurant.com/,https://maps.google.com/?cid=815531584533879302&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Seafood restaurants in Richmond BC
ChIJFf5wWjhwhlQRC17dCyAhtdw,Cazba Restaurant,"132 16th St W, North Vancouver, BC V7M 1T4",49.32329,-123.07402159999998,4.0,1604.0,PRICE_LEVEL_INEXPENSIVE,persian_restaurant,"persian_restaurant, restaurant, food, point_of_interest, establishment",http://cazbarestaurant.com/,https://maps.google.com/?cid=15903654080650501643&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Turkish restaurants in North Vancouver BC
ChIJi4d-PEp2hlQRJo9GC1uRPTE,Lee Garden Seafood Restaurant,"6401 Kingsway, Burnaby, BC V5E 1C9",49.2198308,-122.9702515,4.0,1574.0,PRICE_LEVEL_MODERATE,cantonese_restaurant,"cantonese_restaurant, chinese_restaurant, restaurant, food, point_of_interest, establishment",https://leegarden-seafood.com/?utm_source=google&utm_medium=maps&utm_campaign=website,https://maps.google.com/?cid=3548151901655043878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Burnaby BC
ChIJy41KmbR5hlQRdPxzpwvYi-I,Ayam Zaman,"1090 Lougheed Hwy. #116, Coquitlam, BC V3K 6G9",49.2340472,-122.86247979999997,4.0,1526.0,PRICE_LEVEL_MODERATE,middle_eastern_restaurant,"middle_eastern_restaurant, restaurant, food, point_of_interest, establishment",https://ayamzamanrestuarant.ca/,https://maps.google.com/?cid=16324378818900130932&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lebanese restaurants in Burnaby BC
ChIJPRDwrkdxhlQRR-cFPLswIfg,Belgian Fries,"1885 Commercial Dr, Vancouver, BC V5N 4A6",49.267921799999996,-123.0698582,4.0,1461.0,PRICE_LEVEL_INEXPENSIVE,fast_food_restaurant,"fast_food_restaurant, hamburger_restaurant, american_restaurant, restaurant, food, point_of_interest, establishment",http://www.belgianfries.ca/,https://maps.google.com/?cid=17879625576361617223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,French restaurants in Commercial Drive BC
ChIJB-Mk001xhlQR_3nsh7OL8x4,ChongQing On Commercial,"2808 Commercial Dr, Vancouver, BC V5N 4C6",49.259413699999996,-123.0696509,4.0,1449.0,PRICE_LEVEL_MODERATE,chinese_restaurant,"chinese_restaurant, restaurant, food, point_of_interest, establishment",http://www.cqrestaurant.com/,https://maps.google.com/?cid=2230279843674356223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Commercial Drive BC
ChIJBaETatp2hlQRDATRPDj8Hvo,Burnaby Palace Restaurant,"3110 Boundary Rd, Burnaby, BC V5M 4A2",49.2562766,-123.0231189,4.0,1336.0,PRICE_LEVEL_MODERATE,chinese_restaurant,"chinese_restaurant, restaurant, food, point_of_interest, establishment",https://burnabypalace.ca/?utm_source=google&utm_medium=maps&utm_campaign=website,https://maps.google.com/?cid=18023120077252002828&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Burnaby BC
ChIJy9N3R9ZzhlQRhcyU8dkLAmU,Banter Room,"1039 Mainland St, Vancouver, BC V6B 2R9",49.2763585,-123.11977159999999,4.0,1316.0,PRICE_LEVEL_MODERATE,restaurant,"restaurant, lounge_bar, night_club, bar, food, point_of_interest, establishment",http://banterroom.com/,https://maps.google.com/?cid=7278392978473012357&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Spanish restaurants in Yaletown BC
ChIJ2SOgT85xhlQR11hU5eVvDvc,Gilaneh GrillHouse Restaurant - North Vancouver,"222 Pemberton Ave, North Vancouver, BC V7P 2R5",49.3196474,-123.10759949999999,4.0,1270.0,PRICE_LEVEL_MODERATE,persian_restaurant,"persian_restaurant, kebab_shop, food_court, fast_food_restaurant, bar_and_grill, bar, restaurant, food, point_of_interest, establishment",https://gilane.ca/,https://maps.google.com/?cid=17802289410227853527&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in North Vancouver BC
ChIJpS9LjjR1hlQRRqP_mmTAqVA,Samsoonie Noodle And Rice,"8211 Westminster Hwy unit 140, BC, Richmond, BC V6X 3K5",49.1707641,-123.13342099999998,4.0,1247.0,,korean_restaurant,"korean_restaurant, restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=5812388332428043078&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Korean restaurants in Richmond BC
ChIJ_3adt9x0hlQRKOFpsUS8g30,BiBo Pizzeria,"1067c Templeton Station Rd, Richmond, BC V7B 0B7",49.1967649,-123.14017840000001,4.0,1214.0,PRICE_LEVEL_MODERATE,italian_restaurant,"italian_restaurant, pizza_restaurant, restaurant, food, point_of_interest, establishment",http://www.thebibo.com/,https://maps.google.com/?cid=9044279479910392104&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Richmond BC
ChIJudWMIU92hlQR5aSDKZPFgp4,Hanwoori Korean Restaurant,"5740 Imperial St, Burnaby, BC V5J 1G2",49.2217157,-122.9807393,4.0,1154.0,PRICE_LEVEL_MODERATE,korean_restaurant,"korean_restaurant, restaurant, food, point_of_interest, establishment",http://www.hanwoori.ca/,https://maps.google.com/?cid=11421908840812356837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Korean restaurants in Burnaby BC
ChIJsWzZ8st3hlQRu-fW9hvvQ2w,Joyful Seafood Restaurant,"5665 Kingsway #150, Burnaby, BC V5H 2G6",49.2228954,-122.9815721,4.0,1152.0,PRICE_LEVEL_MODERATE,cantonese_restaurant,"cantonese_restaurant, seafood_restaurant, chinese_restaurant, restaurant, food, point_of_interest, establishment",https://joyfulseafood.store/,https://maps.google.com/?cid=7801341882920265659&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Burnaby BC
ChIJJbTUdcBzhlQR_WYX658KojM,La Ruota Pizzeria Kitsilano,"2002 W 4th Ave, Vancouver, BC V6J 1M9",49.2679474,-123.15056769999998,4.0,1053.0,,pizza_restaurant,"pizza_restaurant, food_store, italian_restaurant, store, restaurant, food, point_of_interest, establishment",https://www.laruota.ca/store/west4th,https://maps.google.com/?cid=3720547924121708285&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Kitsilano BC
ChIJ6drFtDBxhlQRwdv1BtHM9g0,Cindys Palace,"1796 Nanaimo St, Vancouver, BC V5N 5B9",49.268709099999995,-123.0562413,4.0,1009.0,PRICE_LEVEL_MODERATE,chinese_restaurant,"chinese_restaurant, restaurant, food, point_of_interest, establishment",http://cindyspalace.zomi.menu/,https://maps.google.com/?cid=1006216764900891585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Mount Pleasant BC
ChIJEZCM8stxhlQRDfPNORNOs6Y,Shilla Korean Restaurant,"1031 Kingsway, Vancouver, BC V5V 3C7",49.2537745,-123.08297479999999,4.0,946.0,PRICE_LEVEL_INEXPENSIVE,restaurant,"restaurant, korean_restaurant, food, point_of_interest, establishment",https://www.shillakoreanonline.com/,https://maps.google.com/?cid=12012030475608388365&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Korean restaurants in Commercial Drive BC
ChIJw08HKoBxhlQRc_IB-YyPgMk,Faubourg,"769 Hornby St, Vancouver, BC V6Z 1S2",49.2831054,-123.1214493,4.0,937.0,PRICE_LEVEL_MODERATE,bakery,"bakery, breakfast_restaurant, pastry_shop, coffee_shop, dessert_shop, confectionery, cafe, wholesaler, manufacturer, food_store, store, restaurant, food, point_of_interest, establishment",http://www.faubourg.com/,https://maps.google.com/?cid=14519763034278326899&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,French restaurants in Downtown Vancouver BC
ChIJN4qi39ZzhlQRlzqSDb047TY,Sushi Maro Japanese Restaurant,"1168 Mainland St #101, Vancouver, BC V6B 2S2",49.2749058,-123.1218909,4.0,919.0,PRICE_LEVEL_MODERATE,sushi_restaurant,"sushi_restaurant, asian_restaurant, seafood_restaurant, japanese_restaurant, restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=3957882032156195479&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in Yaletown BC
ChIJhVwmO8N3hlQR_fJxmkOTcpA,New Lakeview Seafood & Wonton,"7765 6th St, Burnaby, BC V3N 3M9",49.2204194,-122.930033,4.0,918.0,PRICE_LEVEL_INEXPENSIVE,chinese_restaurant,"chinese_restaurant, seafood_restaurant, restaurant, food, point_of_interest, establishment",http://newlakeviewseafoodwonton.zomi.menu/,https://maps.google.com/?cid=10408543607369888509&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Burnaby BC
ChIJARfKW7txhlQRgm1BxguLamU,Loula's,"1608 Commercial Dr, Vancouver, BC V5L 3Y4",49.270308299999996,-123.06936479999999,4.0,791.0,,restaurant,"restaurant, greek_restaurant, food, point_of_interest, establishment",http://loulastaverna.com/,https://maps.google.com/?cid=7307806228049128834&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in Commercial Drive BC
ChIJQdlWiThwhlQRJ2Zyw5Ribxc,Yuko Maki,"1540 Lonsdale Ave, North Vancouver, BC V7M 3L7",49.3227136,-123.0720924,4.0,752.0,PRICE_LEVEL_INEXPENSIVE,japanese_restaurant,"japanese_restaurant, sushi_restaurant, restaurant, food, point_of_interest, establishment",http://yukomaki.zomi.menu/,https://maps.google.com/?cid=1688676776360961575&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in North Vancouver BC
ChIJb0ZE3djhhVQRG16VimKAb1g,Shady Island Seafood Bar & Grill,"3800 Bayview St, Richmond, BC V7E 6K7",49.12385390000001,-123.1839069,4.0,751.0,PRICE_LEVEL_MODERATE,seafood_restaurant,"seafood_restaurant, bar_and_grill, thai_restaurant, bar, restaurant, food, point_of_interest, establishment",http://shadyislandseafood.com/,https://maps.google.com/?cid=6372453158472736283&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Seafood restaurants in Richmond BC
ChIJjaI1jDtxhlQRxYa9oI2Lrxk,Le Belisse Café,"1126 Robson St, Vancouver, BC V6E 1B2",49.284968199999994,-123.1257972,4.0,674.0,,pastry_shop,"coffee_shop, sandwich_shop, ice_cream_shop, pastry_shop, dessert_shop, confectionery, cafe, bakery, food_store, store, restaurant, food, point_of_interest, establishment",http://lebelissecafe.com/,https://maps.google.com/?cid=1850851412275988165&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,French restaurants in West End BC
ChIJFfBH1TF3hlQRgL4NGLE5lcg,Grand Chinese Restaurant,"4461 Lougheed Hwy. #1, Burnaby, BC V5C 3Z2",49.2667875,-123.00396640000001,4.0,656.0,PRICE_LEVEL_MODERATE,restaurant,"restaurant, chinese_restaurant, food, point_of_interest, establishment",https://grandrestaurant.zomi.menu/,https://maps.google.com/?cid=14453522011891023488&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Burnaby BC
ChIJswqvhA4LhlQRfxgLuPR7Edo,DAAN Korean Cuisine Restaurant,"9040 Blundell Rd #125, Richmond, BC V6Y 2N6",49.155178199999995,-123.12462690000001,4.0,607.0,PRICE_LEVEL_MODERATE,korean_restaurant,"korean_restaurant, restaurant, food, point_of_interest, establishment",https://www.daankoreancuisine.com/,https://maps.google.com/?cid=15713476865862342783&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Korean restaurants in Richmond BC
ChIJr7Oa4cB3hlQREattEEvSNVg,Amorosa Pasta House,"7870 Edmonds St, Burnaby, BC V3N 1B8",49.2258351,-122.9374725,4.0,524.0,PRICE_LEVEL_MODERATE,italian_restaurant,"italian_restaurant, restaurant, food, point_of_interest, establishment",https://www.facebook.com/amorosasantali/,https://maps.google.com/?cid=6356217668943325969&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Burnaby BC
ChIJeem8drRzhlQRgoDiv9P_G8o,Simpatico Ristorante,"2222 W 4th Ave, Vancouver, BC V6K 1N8",49.2680556,-123.1558333,4.0,520.0,PRICE_LEVEL_MODERATE,greek_restaurant,"greek_restaurant, mediterranean_restaurant, italian_restaurant, restaurant, food, point_of_interest, establishment",http://simpaticorestaurant.ca/,https://maps.google.com/?cid=14563515104955105410&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Kitsilano BC
ChIJ7ZJLXaxzhlQRxxQbb2cMfTg,Pho Japolo,"2807 W Broadway, Vancouver, BC V6K 2G7",49.264206200000004,-123.1686926,4.0,466.0,PRICE_LEVEL_INEXPENSIVE,vietnamese_restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",http://www.phojapolo.com/,https://maps.google.com/?cid=4070423276598006983&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Kitsilano BC
ChIJrwX78mtzhlQRXbaENk8YHzg,Quesada Burritos & Tacos,"2817 W Broadway, Vancouver, BC V6K 2G6",49.2643159,-123.1689344,4.0,421.0,PRICE_LEVEL_INEXPENSIVE,mexican_restaurant,"mexican_restaurant, burrito_restaurant, tex_mex_restaurant, american_restaurant, restaurant, food, point_of_interest, establishment",https://quesada.ca/,https://maps.google.com/?cid=4043977718898144861&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mexican restaurants in Kitsilano BC
ChIJ92teINFxhlQRG7WY3U4BbkI,Pho Garden,"1469 Marine Dr, North Vancouver, BC V7P 1T7",49.3235477,-123.1143678,4.0,372.0,PRICE_LEVEL_INEXPENSIVE,restaurant,"restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=4786764892178265371&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in North Vancouver BC
ChIJ2cAQnEdwhlQRhohtnbFjfIw,Pho North Vancouver,"128 E 14th St, North Vancouver, BC V7L 4R9",49.32113100000001,-123.0711109,4.0,365.0,PRICE_LEVEL_INEXPENSIVE,vietnamese_restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",http://phonorthvancouver.com/,https://maps.google.com/?cid=10123075676923594886&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in North Vancouver BC
ChIJvZUxkOZ3hlQRIAKINP4yMd4,Quesada Burritos & Tacos,"7155 Kingsway #245, Burnaby, BC V5E 2V1",49.2189098,-122.95676789999997,4.0,300.0,PRICE_LEVEL_INEXPENSIVE,mexican_restaurant,"mexican_restaurant, burrito_restaurant, tex_mex_restaurant, american_restaurant, restaurant, food, point_of_interest, establishment",https://quesada.ca/,https://maps.google.com/?cid=16010634217663234592&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mexican restaurants in Burnaby BC
ChIJ9W-Uw9jhhVQRCrSV3-F0CA4,The Crab King Fish Port Seafood Bistro,"3540 Bayview St, Richmond, BC V7E 4R7",49.1238672,-123.18587149999999,4.0,275.0,,seafood_restaurant,"seafood_restaurant, bar, restaurant, food, point_of_interest, establishment",https://thecrabkingfishportseafoodbistro.zomi.menu/,https://maps.google.com/?cid=1011186629812270090&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Seafood restaurants in Richmond BC
ChIJ-1HOFqxxhlQRdqXtRPDly8s,Dex Burger Bar & Vinam Vietnamese Cuisine,"143 Chadwick Ct, North Vancouver, BC V7M 3K2",49.3099663,-123.0828018,4.0,268.0,,fast_food_restaurant,"fast_food_restaurant, vietnamese_restaurant, hamburger_restaurant, american_restaurant, restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=14685083830082970998&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in North Vancouver BC
ChIJlwxtI-51hlQRqJXUQLF6vzk,江南小灶 JiangNan Wok,"8338 Capstan Wy #1211, Richmond, BC V6X 4B5",49.1872307,-123.1318283,4.0,219.0,,restaurant,"restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=4161179482429101480&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Richmond BC
ChIJM0lobgB3hlQRGYmGm0kiURI,Bun Cha Ca Hoang Yen Burnaby,"4883 Kingsway, Burnaby, BC V5H 4T6",49.2271577,-122.9946159,4.0,216.0,PRICE_LEVEL_MODERATE,restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",https://www.bunchacahoangyen.com/,https://maps.google.com/?cid=1319873865333508377&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Burnaby BC
ChIJJ1vUwc5zhlQRuRxR5lmtJuw,Chipotle Mexican Grill,"2380 W 4th Ave, Vancouver, BC V6K 1P1",49.268048199999996,-123.1592847,4.0,113.0,,mexican_restaurant,"mexican_restaurant, catering_service, fast_food_restaurant, food_delivery, restaurant, food, point_of_interest, service, establishment",https://locations.chipotle.ca/bc/vancouver/2380-4th-ave-w?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=5428,https://maps.google.com/?cid=17016478843693767865&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mexican restaurants in Kitsilano BC
ChIJwxNGJ3xxhlQRB7Yt2wpr8Ws,The Between Cafe,"4370 Still Creek Dr, Burnaby, BC V5C 6G9",49.259015,-123.00769699999998,4.0,105.0,,cafe,"cafe, coffee_shop, catering_service, food_delivery, sandwich_shop, bakery, food_store, store, restaurant, food, point_of_interest, service, establishment",,https://maps.google.com/?cid=7778115725816608263&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vegan restaurants in Burnaby BC
ChIJObX7RQB1hlQR-4Uv5gyA3aY,Ten’ichi Izakaya AYCE,"8391 Alexandra Rd Unit 2170, Richmond, BC V6X 1C3",49.178588,-123.1298,4.0,61.0,,japanese_izakaya_restaurant,"japanese_izakaya_restaurant, japanese_restaurant, restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=12023907373038929403&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in Richmond BC
ChIJXzOqESV_hlQRG6W2KSqfLt0,Food Zone,"30 Capilano Way #6, New Westminster, BC V3L 5M3",49.2257469,-122.88600029999999,4.0,57.0,,meal_takeaway,"meal_takeaway, catering_service, food_delivery, restaurant, food, point_of_interest, service, establishment",,https://maps.google.com/?cid=15937851134748042523&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Caribbean restaurants in Burnaby BC
ChIJN67OWohxhlQR099NKHp2SVE,Rio Brazilian Steakhouse,"1122 Denman St, Vancouver, BC V6G 2M8",49.2879558,-123.14051800000001,3.9,2347.0,PRICE_LEVEL_EXPENSIVE,restaurant,"restaurant, steak_house, food, point_of_interest, establishment",http://riobraziliansteakhouse.ca/,https://maps.google.com/?cid=5857343057406320595&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Brazilian restaurants in Downtown Vancouver BC
ChIJe1vjt-FzhlQRmKPniSKJP8s,Congee Noodle House,"141 E Broadway, Vancouver, BC V5T 1W1",49.263084,-123.1020899,3.9,2064.0,PRICE_LEVEL_INEXPENSIVE,cantonese_restaurant,"cantonese_restaurant, chinese_restaurant, restaurant, food, point_of_interest, establishment",http://www.congeenoodlehouse.ca/,https://maps.google.com/?cid=14645575294667695000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Mount Pleasant BC
ChIJR3oZB5F2hlQRm-0AS6Q0r_U,The Captain's Boil,"3309 Kingsway, Vancouver, BC V5R 5K6",49.2341566,-123.0352986,3.9,1720.0,PRICE_LEVEL_MODERATE,seafood_restaurant,"seafood_restaurant, asian_fusion_restaurant, cajun_restaurant, fusion_restaurant, asian_restaurant, american_restaurant, restaurant, food, point_of_interest, establishment",http://www.thecaptainsboil.com/,https://maps.google.com/?cid=17703426540454342043&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Seafood restaurants in Burnaby BC
ChIJm1RxQ0xwhlQRhMiUhZvuXGw,Sushi Bella North Vancouver,"152 Lonsdale Ave, North Vancouver, BC V7M 2E8",49.3124776,-123.07778080000001,3.9,1357.0,PRICE_LEVEL_MODERATE,japanese_restaurant,"japanese_restaurant, sushi_restaurant, asian_restaurant, restaurant, food, point_of_interest, establishment",http://www.sushibella.com/,https://maps.google.com/?cid=7808378205682059396&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in North Vancouver BC
ChIJHU26FDV2hlQR_BkDgqoFxN0,Mr. Ho Wonton House,"6731 Kingsway, Burnaby, BC V5E 1E4",49.218659699999996,-122.96396749999998,3.9,1313.0,PRICE_LEVEL_MODERATE,chinese_restaurant,"chinese_restaurant, restaurant, food, point_of_interest, establishment",https://mrho.netlify.app/,https://maps.google.com/?cid=15979903607701182972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Burnaby BC
ChIJrT1a_i91hlQR7YXo756vLTw,Jade Seafood Restaurant,"2811 Number 3 Rd #280, Richmond, BC V6X 2B2",49.193171199999995,-123.1297562,3.9,1298.0,PRICE_LEVEL_MODERATE,chinese_restaurant,"chinese_restaurant, dim_sum_restaurant, seafood_restaurant, cantonese_restaurant, restaurant, food, point_of_interest, establishment",http://www.jaderestaurant.ca/,https://maps.google.com/?cid=4336315113392342509&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Richmond BC
ChIJpxQlpjt1hlQRpI41ImJuNmc,Bánh Mì Très Bon Richmond,"4720 McClelland Rd #1840, Richmond, BC V6X 0M6",49.177584599999996,-123.12112,3.9,1203.0,PRICE_LEVEL_MODERATE,vietnamese_restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",http://www.banhmitresbon.ca/,https://maps.google.com/?cid=7437253202408738468&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Richmond BC
ChIJcbTTS19xhlQR-_YsQo3J2BU,Sushiyama,"371 E Broadway, Vancouver, BC V5T 3M7",49.2630137,-123.0972297,3.9,1084.0,PRICE_LEVEL_INEXPENSIVE,sushi_restaurant,"sushi_restaurant, japanese_restaurant, restaurant, food, point_of_interest, establishment",https://sushi-yama.ca/,https://maps.google.com/?cid=1574229678303803131&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in Mount Pleasant BC
ChIJARmkzX1xhlQRY1fXmpIF4Do,Delicious Phở,"255 Robson St, Vancouver, BC V6B 0E7",49.278672400000005,-123.115269,3.9,1045.0,PRICE_LEVEL_INEXPENSIVE,vietnamese_restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",https://deliciousphobc.com/,https://maps.google.com/?cid=4242396976204175203&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Downtown Vancouver BC
ChIJTV7Wbd1zhlQRNNf29oteTuM,Peaceful Restaurant,"532 W Broadway #110, Vancouver, BC V5Z 1E9",49.263087399999996,-123.1160779,3.9,1011.0,,chinese_restaurant,"chinese_restaurant, restaurant, food, point_of_interest, establishment",http://www.peacefulrestaurant.com/,https://maps.google.com/?cid=16379132850029909812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Mount Pleasant BC
ChIJw39Jy2FxhlQRkpolDQCQkzY,Monarca Restaurant & Supper Club,"181 Carrall St, Vancouver, BC V6B 0R5",49.283786199999994,-123.10446449999998,3.9,961.0,,restaurant,"restaurant, food, point_of_interest, establishment",https://monarcavancouver.ca/,https://maps.google.com/?cid=3932645229519542930&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mexican restaurants in Gastown BC
